msg_id,datetime,icao,lat,long,alt,gs,trk,roc,callsign,flight_id,location,freq
48774759,1603389008,A1914D    ,40.0785,-83.05,1050,69,270,-832,        ,282730,KOSU,1090
48774760,1603389009,A1914D    ,40.0784,-83.0502,1050,69,269.17,-832,        ,282730,KOSU,1090
48774761,1603389010,A1914D    ,40.0784,-83.0504,1025,69,269.17,-896,OSU2____,282730,KOSU,1090
48774762,1603389010,A1914D    ,40.0784,-83.0508,1025,69,269.17,-896,OSU2____,282730,KOSU,1090
48774763,1603389011,A1914D    ,40.0784,-83.051,1025,69,268.34,-768,        ,282730,KOSU,1090
48774765,1603389016,A1914D    ,40.0784,-83.0531,950,68,267.47,-448,        ,282730,KOSU,1090
48774766,1603389016,A1914D    ,40.0784,-83.0533,950,68,267.47,-448,        ,282730,KOSU,1090
48774767,1603389018,A1914D    ,40.0784,-83.0541,925,68,267.47,-704,        ,282730,KOSU,1090
48774768,1603389019,A1914D    ,40.0784,-83.0543,925,69,267.51,-832,        ,282730,KOSU,1090
48774769,1603389020,A1914D    ,40.0784,-83.0548,900,69,266.68,-640,        ,282730,KOSU,1090
48774770,1603389021,A1914D    ,40.0783,-83.0554,900,69,266.68,-576,        ,282730,KOSU,1090
48774771,1603389022,A1914D    ,40.0783,-83.0556,900,69,265.86,-512,        ,282730,KOSU,1090
48774772,1603389023,A1914D    ,40.0783,-83.0559,900,69,266.68,-576,        ,282730,KOSU,1090
48774773,1603389023,A1914D    ,40.0783,-83.0561,875,69,266.68,-576,        ,282730,KOSU,1090
48774775,1603389026,A1914D    ,40.0782,-83.0572,825,71,265.97,-704,        ,282730,KOSU,1090
48774776,1603389026,A1914D    ,40.0782,-83.0574,825,71,265.97,-704,        ,282730,KOSU,1090
48774777,1603389027,A1914D    ,40.0782,-83.0576,825,71,265.97,-704,        ,282730,KOSU,1090
48774778,1603389028,A1914D    ,40.0782,-83.0578,825,71,265.97,-704,        ,282730,KOSU,1090
48774779,1603389028,A1914D    ,40.0782,-83.0579,825,71,265.97,-704,        ,282730,KOSU,1090
48774780,1603389028,A1914D    ,40.0782,-83.0583,800,71,265.97,-704,        ,282730,KOSU,1090
48774781,1603389029,A1914D    ,40.0781,-83.0585,800,70,266.73,-704,        ,282730,KOSU,1090
48774782,1603389029,A1914D    ,40.0781,-83.0587,800,70,266.73,-704,        ,282730,KOSU,1090
48774783,1603389030,A1914D    ,40.0781,-83.059,800,70,266.73,-768,OSU2____,282730,KOSU,1090
48774784,1603389030,A1914D    ,40.0781,-83.0591,775,70,266.73,-768,OSU2____,282730,KOSU,1090
48774785,1603389033,A1914D    ,40.078,-83.0604,750,69,265.03,-512,        ,282730,KOSU,1090
48774786,1603389034,A1914D    ,40.078,-83.0609,750,69,265.03,-448,OSU2____,282730,KOSU,1090
48774787,1603389035,A1914D    ,40.078,-83.0611,750,69,265.03,-704,        ,282730,KOSU,1090
48774788,1603389035,A1914D    ,40.078,-83.0613,725,69,265.03,-704,        ,282730,KOSU,1090
48774789,1603389037,A1914D    ,40.078,-83.0615,725,69,266.68,-896,        ,282730,KOSU,1090
48774790,1603389037,A1914D    ,40.0779,-83.0618,700,69,266.68,-896,        ,282730,KOSU,1090
48774791,1603389037,A1914D    ,40.0779,-83.062,700,69,266.68,-896,        ,282730,KOSU,1090
48774792,1603389041,A1914D    ,40.0779,-83.0634,675,67,267.44,-576,        ,282730,KOSU,1090
48774793,1603389041,A1914D    ,40.0779,-83.0636,675,67,267.44,-576,        ,282730,KOSU,1090
48774794,1603389042,A1914D    ,40.0779,-83.0638,675,66,266.53,-704,        ,282730,KOSU,1090
48774795,1603389042,A1914D    ,40.0779,-83.064,675,66,266.53,-704,        ,282730,KOSU,1090
48774796,1603389043,A1914D    ,40.0779,-83.0643,650,65,267.36,-576,        ,282730,KOSU,1090
48774797,1603389043,A1914D    ,40.0779,-83.0645,650,65,267.36,-576,        ,282730,KOSU,1090
48786397,1603389077,A0691B    ,40.0791,-83.0345,1100,103,265.56,-576,        ,282760,KOSU,1090
48786399,1603389080,A0691B    ,40.0789,-83.0365,1075,103,266.11,-640,        ,282760,KOSU,1090
48786400,1603389080,A0691B    ,40.0789,-83.0367,1075,103,266.11,-640,        ,282760,KOSU,1090
48786401,1603389081,A0691B    ,40.0789,-83.0375,1050,104,266.7,-576,        ,282760,KOSU,1090
48786402,1603389096,A0691B    ,40.0785,-83.0466,950,107,267.86,-384,        ,282760,KOSU,1090
48786403,1603389096,A0691B    ,40.0784,-83.047,925,107,267.86,-384,        ,282760,KOSU,1090
48786404,1603389097,A0691B    ,40.0784,-83.0472,925,107,267.86,-512,        ,282760,KOSU,1090
48786405,1603389098,A0691B    ,40.0784,-83.0475,925,105,267.82,-448,N1253W__,282760,KOSU,1090
48786406,1603389098,A0691B    ,40.0784,-83.0478,925,105,267.82,-448,N1253W__,282760,KOSU,1090
48786407,1603389098,A0691B    ,40.0784,-83.0484,925,105,267.82,-448,N1253W__,282760,KOSU,1090
48786408,1603389099,A0691B    ,40.0784,-83.0487,900,105,267.82,-384,        ,282760,KOSU,1090
48786409,1603389099,A0691B    ,40.0784,-83.0491,900,105,267.82,-384,        ,282760,KOSU,1090
48786410,1603389100,A0691B    ,40.0784,-83.0493,900,103,267.78,-384,        ,282760,KOSU,1090
48786411,1603389100,A0691B    ,40.0784,-83.0497,900,103,267.78,-384,        ,282760,KOSU,1090
48786412,1603389103,A0691B    ,40.0784,-83.0502,900,102,267.75,-512,        ,282760,KOSU,1090
48786413,1603389103,A0691B    ,40.0784,-83.0509,875,102,267.75,-512,        ,282760,KOSU,1090
48786415,1603389105,A0691B    ,40.0783,-83.0525,875,101,266.04,-320,        ,282760,KOSU,1090
48786416,1603389105,A0691B    ,40.0783,-83.0528,875,101,266.04,-320,        ,282760,KOSU,1090
48786417,1603389106,A0691B    ,40.0783,-83.0531,875,102,266.63,-448,        ,282760,KOSU,1090
48786418,1603389107,A0691B    ,40.0782,-83.0535,850,102,266.07,-448,        ,282760,KOSU,1090
48786419,1603389108,A0691B    ,40.0782,-83.0538,850,103,266.67,-384,        ,282760,KOSU,1090
48786420,1603389108,A0691B    ,40.0782,-83.0541,850,103,266.67,-384,        ,282760,KOSU,1090
48786421,1603389108,A0691B    ,40.0782,-83.0545,850,103,266.67,-384,        ,282760,KOSU,1090
48786422,1603389109,A0691B    ,40.0782,-83.0548,850,104,266.7,-512,        ,282760,KOSU,1090
48786423,1603389109,A0691B    ,40.0782,-83.0551,850,104,266.7,-512,        ,282760,KOSU,1090
48786424,1603389110,A0691B    ,40.0782,-83.0554,850,104,267.25,-640,        ,282760,KOSU,1090
48786425,1603389110,A0691B    ,40.0781,-83.0558,825,104,267.25,-640,        ,282760,KOSU,1090
48786426,1603389111,A0691B    ,40.0781,-83.0565,825,105,267.27,-448,        ,282760,KOSU,1090
48786427,1603389112,A0691B    ,40.0781,-83.0568,825,104,267.25,-576,N1253W__,282760,KOSU,1090
48786428,1603389112,A0691B    ,40.0781,-83.0571,825,104,267.25,-576,N1253W__,282760,KOSU,1090
48786429,1603389113,A0691B    ,40.0781,-83.0574,800,104,266.7,-640,        ,282760,KOSU,1090
48786433,1603389117,A0691B    ,40.078,-83.0599,775,103,268.89,-576,N1253W__,282760,KOSU,1090
48786434,1603389117,A0691B    ,40.078,-83.0601,775,103,268.89,-576,N1253W__,282760,KOSU,1090
48786435,1603389118,A0691B    ,40.078,-83.0605,775,103,267.22,-256,        ,282760,KOSU,1090
48786436,1603389118,A0691B    ,40.078,-83.0607,775,103,267.22,-256,        ,282760,KOSU,1090
48786437,1603389119,A0691B    ,40.078,-83.0611,750,103,267.22,-256,        ,282760,KOSU,1090
48786438,1603389119,A0691B    ,40.0779,-83.0613,750,103,267.22,-256,        ,282760,KOSU,1090
48786439,1603389121,A0691B    ,40.0779,-83.0617,750,102,266.63,-320,        ,282760,KOSU,1090
48786440,1603389121,A0691B    ,40.0779,-83.062,750,102,266.63,-320,        ,282760,KOSU,1090
48785791,1603389146,A9E55E    ,40.0833,-83.0621,1200,74,266.13,-448,        ,282757,KOSU,1090
48785792,1603389146,A9E55E    ,40.0833,-83.0624,1200,74,266.13,-448,        ,282757,KOSU,1090
48785793,1603389147,A9E55E    ,40.0833,-83.0626,1200,74,266.13,-448,        ,282757,KOSU,1090
48785794,1603389148,A9E55E    ,40.0833,-83.0629,1200,73,266.08,-512,        ,282757,KOSU,1090
48785795,1603389148,A9E55E    ,40.0833,-83.0631,1200,73,266.08,-512,        ,282757,KOSU,1090
48785796,1603389149,A9E55E    ,40.0832,-83.0633,1200,73,266.08,-448,        ,282757,KOSU,1090
48785797,1603389150,A9E55E    ,40.0832,-83.0638,1200,73,266.86,-256,        ,282757,KOSU,1090
48785798,1603389151,A9E55E    ,40.0832,-83.0643,1200,73,267.65,-576,        ,282757,KOSU,1090
48786816,1603389271,A1BB25    ,40.0833,-83.0603,950,64,274.47,-576,        ,282762,KOSU,1090
48786817,1603389271,A1BB25    ,40.0833,-83.0605,950,64,274.47,-576,        ,282762,KOSU,1090
48786818,1603389272,A1BB25    ,40.0834,-83.0606,950,64,273.58,-832,        ,282762,KOSU,1090
48786819,1603389272,A1BB25    ,40.0834,-83.0608,950,64,273.58,-832,        ,282762,KOSU,1090
48786820,1603389273,A1BB25    ,40.0834,-83.0612,900,64,272.68,-1152,        ,282762,KOSU,1090
48786821,1603389275,A1BB25    ,40.0834,-83.0614,900,64,271.79,-960,OSU21___,282762,KOSU,1090
48786822,1603389275,A1BB25    ,40.0834,-83.0617,900,64,271.79,-960,OSU21___,282762,KOSU,1090
48786823,1603389275,A1BB25    ,40.0834,-83.0619,900,64,271.79,-960,OSU21___,282762,KOSU,1090
48786824,1603389276,A1BB25    ,40.0834,-83.0624,875,63,271.82,-576,        ,282762,KOSU,1090
48786825,1603389277,A1BB25    ,40.0834,-83.0626,875,63,270.91,-704,        ,282762,KOSU,1090
48786826,1603389277,A1BB25    ,40.0834,-83.0629,875,63,270.91,-704,        ,282762,KOSU,1090
48786827,1603389278,A1BB25    ,40.0834,-83.0631,850,63,270,-768,OSU21___,282762,KOSU,1090
48786828,1603389280,A1BB25    ,40.0834,-83.0635,850,63,266.37,-832,        ,282762,KOSU,1090
48786829,1603389281,A1BB25    ,40.0834,-83.0643,825,63,265.46,-832,        ,282762,KOSU,1090
48773427,1603388798,A0A453    ,40.0838,-83.056,900,67,262.35,-576,        ,282728,KOSU,1090
48773428,1603388799,A0A453    ,40.0838,-83.0563,900,66,263.95,-320,        ,282728,KOSU,1090
48773429,1603388799,A0A453    ,40.0838,-83.0565,900,66,263.95,-320,        ,282728,KOSU,1090
48773430,1603388800,A0A453    ,40.0837,-83.0567,900,66,264.81,-320,        ,282728,KOSU,1090
48773431,1603388800,A0A453    ,40.0837,-83.0569,875,66,264.81,-320,        ,282728,KOSU,1090
48773432,1603388801,A0A453    ,40.0837,-83.0571,875,66,264.81,-256,        ,282728,KOSU,1090
48773433,1603388801,A0A453    ,40.0837,-83.0573,875,66,264.81,-256,        ,282728,KOSU,1090
48773434,1603388802,A0A453    ,40.0837,-83.0575,875,65,264.73,-192,OSU14___,282728,KOSU,1090
48773435,1603388802,A0A453    ,40.0837,-83.0576,875,65,264.73,-192,OSU14___,282728,KOSU,1090
48773436,1603388803,A0A453    ,40.0837,-83.0578,875,65,264.73,-384,        ,282728,KOSU,1090
48773437,1603388803,A0A453    ,40.0836,-83.058,875,65,264.73,-384,        ,282728,KOSU,1090
48773438,1603388804,A0A453    ,40.0836,-83.0582,875,64,265.53,-384,        ,282728,KOSU,1090
48771911,1603389403,A3E670    ,40.0844,-83.0334,1350,74,267.68,-384,        ,282726,KOSU,1090
48771912,1603389414,A3E670    ,40.0842,-83.0383,1275,69,267.51,-192,        ,282726,KOSU,1090
48771913,1603389415,A3E670    ,40.0842,-83.0385,1275,69,267.51,-192,OSU35___,282726,KOSU,1090
48771914,1603389416,A3E670    ,40.0842,-83.0389,1250,70,268.36,-384,        ,282726,KOSU,1090
48771915,1603389421,A3E670    ,40.0841,-83.041,1225,70,267.55,-512,        ,282726,KOSU,1090
48771916,1603389422,A3E670    ,40.0841,-83.0415,1225,70,266.73,-256,        ,282726,KOSU,1090
48771917,1603389422,A3E670    ,40.0841,-83.0416,1225,70,266.73,-256,        ,282726,KOSU,1090
48771918,1603389422,A3E670    ,40.0841,-83.0418,1225,70,266.73,-256,        ,282726,KOSU,1090
48771919,1603389423,A3E670    ,40.0841,-83.0421,1225,69,267.51,-192,        ,282726,KOSU,1090
48771920,1603389423,A3E670    ,40.0841,-83.0422,1225,69,267.51,-192,        ,282726,KOSU,1090
48771921,1603389425,A3E670    ,40.0841,-83.0424,1225,69,267.51,-192,        ,282726,KOSU,1090
48771922,1603389425,A3E670    ,40.0841,-83.0427,1225,69,267.51,-192,        ,282726,KOSU,1090
48771923,1603389428,A3E670    ,40.084,-83.0441,1200,67,267.44,-128,        ,282726,KOSU,1090
48771924,1603389428,A3E670    ,40.084,-83.0443,1200,67,267.44,-128,        ,282726,KOSU,1090
48771925,1603389429,A3E670    ,40.084,-83.0445,1200,67,267.44,-256,        ,282726,KOSU,1090
48771926,1603389429,A3E670    ,40.084,-83.0447,1200,67,267.44,-256,        ,282726,KOSU,1090
48771927,1603389431,A3E670    ,40.084,-83.0449,1200,66,267.4,-256,OSU35___,282726,KOSU,1090
48771928,1603389431,A3E670    ,40.084,-83.0452,1200,66,267.4,-256,OSU35___,282726,KOSU,1090
48771929,1603389431,A3E670    ,40.084,-83.0453,1200,66,267.4,-256,OSU35___,282726,KOSU,1090
48771930,1603389437,A3E670    ,40.0839,-83.0473,1150,66,265.67,-448,        ,282726,KOSU,1090
48771931,1603389437,A3E670    ,40.0839,-83.0475,1150,66,265.67,-448,        ,282726,KOSU,1090
48771932,1603389437,A3E670    ,40.0839,-83.0477,1150,66,265.67,-448,        ,282726,KOSU,1090
48771933,1603389437,A3E670    ,40.0839,-83.0478,1150,66,265.67,-448,        ,282726,KOSU,1090
48771934,1603389438,A3E670    ,40.0839,-83.048,1150,67,264.88,-384,        ,282726,KOSU,1090
48771935,1603389438,A3E670    ,40.0839,-83.0481,1150,67,264.88,-384,        ,282726,KOSU,1090
48771936,1603389439,A3E670    ,40.0839,-83.0484,1150,67,265.73,-448,        ,282726,KOSU,1090
48771937,1603389439,A3E670    ,40.0839,-83.0487,1125,67,265.73,-448,        ,282726,KOSU,1090
48771938,1603389440,A3E670    ,40.0838,-83.0488,1125,68,266.63,-576,OSU35___,282726,KOSU,1090
48771939,1603389440,A3E670    ,40.0838,-83.049,1125,68,266.63,-576,OSU35___,282726,KOSU,1090
48771940,1603389441,A3E670    ,40.0838,-83.0493,1125,68,266.63,-512,        ,282726,KOSU,1090
48771941,1603389443,A3E670    ,40.0838,-83.0494,1125,68,264.96,-256,        ,282726,KOSU,1090
48771942,1603389443,A3E670    ,40.0838,-83.0497,1125,68,264.96,-256,        ,282726,KOSU,1090
48771943,1603389443,A3E670    ,40.0838,-83.0499,1125,68,264.96,-256,        ,282726,KOSU,1090
48771944,1603389443,A3E670    ,40.0838,-83.05,1100,68,264.96,-256,        ,282726,KOSU,1090
48771945,1603389443,A3E670    ,40.0838,-83.0502,1100,68,264.96,-256,        ,282726,KOSU,1090
48771946,1603389444,A3E670    ,40.0837,-83.0505,1125,68,264.96,-64,        ,282726,KOSU,1090
48771947,1603389444,A3E670    ,40.0837,-83.0507,1125,68,264.96,-64,        ,282726,KOSU,1090
48771948,1603389445,A3E670    ,40.0837,-83.0509,1125,69,265.03,-64,OSU35___,282726,KOSU,1090
48771949,1603389445,A3E670    ,40.0837,-83.0511,1125,69,265.03,-64,OSU35___,282726,KOSU,1090
48771950,1603389446,A3E670    ,40.0837,-83.0513,1100,70,265.1,-192,        ,282726,KOSU,1090
48771951,1603389446,A3E670    ,40.0837,-83.0515,1100,70,265.1,-192,        ,282726,KOSU,1090
48771952,1603389447,A3E670    ,40.0837,-83.0518,1100,70,265.1,-320,        ,282726,KOSU,1090
48771953,1603389448,A3E670    ,40.0836,-83.0521,1100,71,265.97,-192,        ,282726,KOSU,1090
48771954,1603389448,A3E670    ,40.0836,-83.0524,1100,71,265.97,-192,        ,282726,KOSU,1090
48771955,1603389449,A3E670    ,40.0836,-83.0526,1100,71,266.78,-320,        ,282726,KOSU,1090
48771956,1603389449,A3E670    ,40.0836,-83.0528,1100,71,266.78,-320,        ,282726,KOSU,1090
48771957,1603389450,A3E670    ,40.0836,-83.053,1100,71,268.39,-256,OSU35___,282726,KOSU,1090
48771958,1603389450,A3E670    ,40.0836,-83.0532,1100,71,268.39,-256,OSU35___,282726,KOSU,1090
48771959,1603389451,A3E670    ,40.0836,-83.0535,1100,71,268.39,-192,        ,282726,KOSU,1090
48771960,1603389451,A3E670    ,40.0836,-83.0536,1100,71,268.39,-192,        ,282726,KOSU,1090
48771961,1603389452,A3E670    ,40.0836,-83.0541,1100,70,268.36,-128,        ,282726,KOSU,1090
48771963,1603389454,A3E670    ,40.0836,-83.0544,1075,70,269.18,-640,        ,282726,KOSU,1090
48771964,1603389454,A3E670    ,40.0836,-83.0546,1075,70,269.18,-640,        ,282726,KOSU,1090
48771965,1603389454,A3E670    ,40.0836,-83.0548,1075,70,269.18,-640,        ,282726,KOSU,1090
48771966,1603389454,A3E670    ,40.0836,-83.055,1075,70,269.18,-640,        ,282726,KOSU,1090
48771967,1603389455,A3E670    ,40.0835,-83.0552,1075,69,269.17,-768,OSU35___,282726,KOSU,1090
48771968,1603389455,A3E670    ,40.0835,-83.0554,1050,69,269.17,-768,OSU35___,282726,KOSU,1090
48771969,1603389456,A3E670    ,40.0835,-83.0556,1050,69,268.34,-832,        ,282726,KOSU,1090
48771970,1603389457,A3E670    ,40.0835,-83.0559,1025,69,265.86,-704,        ,282726,KOSU,1090
48771971,1603389457,A3E670    ,40.0835,-83.0561,1025,69,265.86,-704,        ,282726,KOSU,1090
48771972,1603389458,A3E670    ,40.0835,-83.0563,1025,68,264.12,-576,        ,282726,KOSU,1090
48771973,1603389458,A3E670    ,40.0835,-83.0566,1025,68,264.12,-576,        ,282726,KOSU,1090
48771974,1603389459,A3E670    ,40.0835,-83.0568,1025,68,264.96,-640,        ,282726,KOSU,1090
48771975,1603389459,A3E670    ,40.0834,-83.057,1025,68,264.96,-640,        ,282726,KOSU,1090
48771976,1603389460,A3E670    ,40.0834,-83.0573,1000,69,265.86,-768,OSU35___,282726,KOSU,1090
48771977,1603389460,A3E670    ,40.0834,-83.0574,1000,69,265.86,-768,OSU35___,282726,KOSU,1090
48771978,1603389462,A3E670    ,40.0834,-83.0578,975,70,267.55,-704,        ,282726,KOSU,1090
48771979,1603389462,A3E670    ,40.0834,-83.0582,975,70,267.55,-704,        ,282726,KOSU,1090
48771980,1603389463,A3E670    ,40.0834,-83.0586,975,70,268.36,-640,        ,282726,KOSU,1090
48771981,1603389464,A3E670    ,40.0834,-83.0588,950,70,269.18,-640,        ,282726,KOSU,1090
48771982,1603389464,A3E670    ,40.0834,-83.059,950,70,269.18,-640,        ,282726,KOSU,1090
48771983,1603389465,A3E670    ,40.0834,-83.0592,950,70,268.36,-320,        ,282726,KOSU,1090
48771984,1603389465,A3E670    ,40.0834,-83.0594,950,70,268.36,-320,        ,282726,KOSU,1090
48771985,1603389467,A3E670    ,40.0834,-83.0601,925,70,268.36,-832,        ,282726,KOSU,1090
48771986,1603389467,A3E670    ,40.0833,-83.0604,925,70,268.36,-832,        ,282726,KOSU,1090
48771987,1603389468,A3E670    ,40.0833,-83.0606,925,70,269.18,-704,        ,282726,KOSU,1090
48771988,1603389468,A3E670    ,40.0833,-83.0608,925,70,269.18,-704,        ,282726,KOSU,1090
48771989,1603389469,A3E670    ,40.0833,-83.061,900,70,269.18,-640,        ,282726,KOSU,1090
48771990,1603389469,A3E670    ,40.0833,-83.0612,900,70,269.18,-640,        ,282726,KOSU,1090
48771991,1603389470,A3E670    ,40.0833,-83.0614,900,70,269.18,-576,OSU35___,282726,KOSU,1090
48771992,1603389470,A3E670    ,40.0833,-83.0616,900,70,269.18,-576,OSU35___,282726,KOSU,1090
48771993,1603389471,A3E670    ,40.0833,-83.062,875,71,268.39,-640,        ,282726,KOSU,1090
48771994,1603389473,A3E670    ,40.0833,-83.063,875,71,268.39,-512,        ,282726,KOSU,1090
48771995,1603389475,A3E670    ,40.0833,-83.0638,850,70,268.36,-704,        ,282726,KOSU,1090
48771996,1603389476,A3E670    ,40.0833,-83.064,850,70,269.18,-768,OSU35___,282726,KOSU,1090
48771997,1603389476,A3E670    ,40.0833,-83.0642,825,70,269.18,-768,OSU35___,282726,KOSU,1090
48795806,1603390696,A9DBB4    ,40.0834,-83.0621,875,70,261.07,-960,N734UL__,282788,KOSU,1090
48795807,1603390696,A9DBB4    ,40.0834,-83.0623,875,70,261.07,-960,N734UL__,282788,KOSU,1090
48795808,1603390697,A9DBB4    ,40.0834,-83.0625,875,71,262.78,-704,        ,282788,KOSU,1090
48795809,1603390697,A9DBB4    ,40.0833,-83.0627,850,71,262.78,-704,        ,282788,KOSU,1090
48795810,1603390698,A9DBB4    ,40.0833,-83.063,850,71,263.57,-512,        ,282788,KOSU,1090
48795811,1603390698,A9DBB4    ,40.0833,-83.0632,850,71,263.57,-512,        ,282788,KOSU,1090
48795812,1603390700,A9DBB4    ,40.0832,-83.0637,850,70,265.1,-832,        ,282788,KOSU,1090
48795813,1603390700,A9DBB4    ,40.0832,-83.0639,825,70,265.1,-832,        ,282788,KOSU,1090
48795814,1603390701,A9DBB4    ,40.0832,-83.0641,825,69,265.86,-640,N734UL__,282788,KOSU,1090
48795815,1603390701,A9DBB4    ,40.0832,-83.0643,825,69,265.86,-640,N734UL__,282788,KOSU,1090
48797389,1603390749,A3516E    ,40.0841,-83.0336,1225,68,266.63,-384,        ,282791,KOSU,1090
48797390,1603390750,A3516E    ,40.0841,-83.0338,1225,68,266.63,-320,        ,282791,KOSU,1090
48797391,1603390750,A3516E    ,40.0841,-83.034,1200,68,266.63,-320,        ,282791,KOSU,1090
48797392,1603390751,A3516E    ,40.0841,-83.0343,1200,68,269.16,-64,        ,282791,KOSU,1090
48797393,1603390751,A3516E    ,40.0841,-83.0344,1200,68,269.16,-64,        ,282791,KOSU,1090
48797394,1603390752,A3516E    ,40.0841,-83.0346,1200,66,270,128,N3126E__,282791,KOSU,1090
48797395,1603390752,A3516E    ,40.0841,-83.0347,1200,66,270,128,N3126E__,282791,KOSU,1090
48797396,1603390752,A3516E    ,40.0841,-83.035,1200,66,270,128,N3126E__,282791,KOSU,1090
48797397,1603390753,A3516E    ,40.0841,-83.0351,1200,65,270.88,128,        ,282791,KOSU,1090
48797398,1603390753,A3516E    ,40.0841,-83.0353,1200,65,270.88,128,        ,282791,KOSU,1090
48797399,1603390754,A3516E    ,40.0841,-83.0356,1200,65,270.88,-64,        ,282791,KOSU,1090
48797400,1603390755,A3516E    ,40.0841,-83.0358,1225,65,270.88,-256,        ,282791,KOSU,1090
48797401,1603390756,A3516E    ,40.0841,-83.036,1200,66,272.6,-512,        ,282791,KOSU,1090
